disposition	standard	vetted
SENT AS A GIFT TO LOXAHATCHEE NATIONAL WILD LIFE R	voucher elsewhere	1
SENT AS GIFT TO BUFFALO MUS. OF NAT. SCI., 7 JAN 1	voucher elsewhere	1
SENT AS GIFT TO MEXICAN GOVERNMENT, 6 DEC 1927	voucher elsewhere	1
SENT AS SAMPLE TO A COLLECTOR IN PERU.	voucher elsewhere	1
SENT AS SAMPLE TO A SOUTH AMERICAN COLLECTOR	voucher elsewhere	1
SENT BY HAMLYN TO GERARD	voucher elsewhere	1
SENT BY HAMLYN TO GERARD; EXCH. TO N. CAR. STATE M	voucher elsewhere	1
SENT BY HAMLYN TO GERRARD	voucher elsewhere	1
SENT EXCH. ROYAL N.H. MUSEUM SWEDEN, GYLDENSTOTPE,	voucher elsewhere	1
SENT EXCH. ROYAL N.H. MUSEUM, SWEDEN, GYLDENSTALPE	voucher elsewhere	1
SENT EXCHANGE TO SÃO PAULO MUSEUM (F.A. CAMARGO) J	voucher elsewhere	1
SENT IN EXCH - MUS. COMPARATIVE ZOOLOGY, JULY 22, 	voucher elsewhere	1
SENT IN EXCH. E. LEHN SCHIOLER, AUG 1926	voucher elsewhere	1
SENT IN EXCH. TO ACAD. OF NAT'L. SCIENCES, JUL 192	voucher elsewhere	1
SENT IN EXCH. TO ACAD. OF NATL. SCIENCES, JUL 1928	voucher elsewhere	1
SENT IN EXCH. TO ACADEMY OF NATURAL SCIENCES, APRI	voucher elsewhere	1
SENT IN EXCH. TO BISHOP MUS. APRIL 1925	voucher elsewhere	1
SENT IN EXCH. TO BISHOP MUS. APRIL 1928	voucher elsewhere	1
SENT IN EXCH. TO BISHOP MUSEUM APR 1928	voucher elsewhere	1
SENT IN EXCH. TO BISHOP MUSEUM, APR 1928	voucher elsewhere	1
SENT IN EXCH. TO BISHOP MUSEUM, APRIL 1928	voucher elsewhere	1
SENT IN EXCH. TO BROOKLYN MUSEUM, 19 AUG 1927	voucher elsewhere	1
SENT IN EXCH. TO CARNEGIE MUSEUM, MAY 1927	voucher elsewhere	1
SENT IN EXCH. TO CARNEGIE MUSEUM-MAY 1927	voucher elsewhere	1
SENT IN EXCH. TO E. LECHN SCHIOLER, JAN 1927	voucher elsewhere	1
SENT IN EXCH. TO E. LEHN SCHIOLER, JAN 1927	voucher elsewhere	1
SENT IN EXCH. TO E. LEHN SCHIÖLER, JAN 1927	voucher elsewhere	1
SENT IN EXCH. TO E. LEHN SCHIOLER, JANUARY 1927	voucher elsewhere	1
SENT IN EXCH. TO EDWIN ASHBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCH. TO H.B. CONOVER FIELD MUS., OCT 7, 1	voucher elsewhere	1
SENT IN EXCH. TO J. BERLIOZ, OCT 26, 1932	voucher elsewhere	1
SENT IN EXCH. TO M.C.Z., APRIL 1929	voucher elsewhere	1
SENT IN EXCH. TO M.C.Z., JULY 22, 1932	voucher elsewhere	1
SENT IN EXCH. TO PARIS MUS., JUNE 6, 1929	voucher elsewhere	1
SENT IN EXCH. TO TAHITI MUS., MAY 1928	voucher elsewhere	1
SENT IN EXCH. TO TAHITI MUSEUM 1928	voucher elsewhere	1
SENT IN EXCH. TO THE ICELAND MUSEUM NAT. HIST., JU	voucher elsewhere	1
SENT IN EXCH. TO THE SENCKENBERG MUSEUM, DEC 1926	voucher elsewhere	1
SENT IN EXCH. TO TRING MUS. 9 JUL 1928	voucher elsewhere	1
SENT IN EXCH. TO TRING MUS. JULY 9, 1928	voucher elsewhere	1
SENT IN EXCH. TO TRING MUS., JULY 1928	voucher elsewhere	1
SENT IN EXCH. TO TRING MUS., JULY 9, 1928	voucher elsewhere	1
SENT IN EXCH. TO TRING MUSEUM, JULY 9, 1928	voucher elsewhere	1
SENT IN EXCH. TO U.S. NAT. MUS., MAR 1928	voucher elsewhere	1
SENT IN EXCH. UNIV. FLORIDA, PROF. PIERCE BRODKORB	voucher elsewhere	1
SENT IN EXCH. UNIV. OF FLORIDA, PROF. PIERRE BRODK	voucher elsewhere	1
SENT IN EXCH. UNIVER. FLORIDA PROF. PIERCE BRODKOR	voucher elsewhere	1
SENT IN EXCH. ZOOLOBISCHES, MUSEUM, AMSTERDAM, MAR	voucher elsewhere	1
SENT IN EXCH. ZOOLOGISCHES MUSEUM, AMSTERDAM, MARC	voucher elsewhere	1
SENT IN EXCH. ZOOLOGISHES MUSEUM, AMSTERDAM, MARCH	voucher elsewhere	1
SENT IN EXCH. ZOOLOGISHES MUSEUM, AMSTERDAY, MAR 2	voucher elsewhere	1
SENT IN EXCHAN. TO OCCIDENTAL COLLEGE, CALIF., OCT	voucher elsewhere	1
SENT IN EXCHANGE - BERLIOZ - MUSÉUM L'HISTORIE NAT	voucher elsewhere	1
SENT IN EXCHANGE - W.E. CLYLE TODD (?) CARNEGIE	voucher elsewhere	1
SENT IN EXCHANGE ACADEMY OF NAT. SCI., APRIL 30, 1	voucher elsewhere	1
SENT IN EXCHANGE ALEXANDER KOENIG MUS. BOKN, GERMA	voucher elsewhere	1
SENT IN EXCHANGE ALEXANDER KOENIG MUSEUM, BONN, GE	voucher elsewhere	1
SENT IN EXCHANGE TO ACAD. OF NAT. SCIENCES, JUL 19	voucher elsewhere	1
SENT IN EXCHANGE TO ACADEMY NAT. SCIENCES, APRIL 1	voucher elsewhere	1
SENT IN EXCHANGE TO ACADEMY OF NAT. SCIENCES, APRI	voucher elsewhere	1
SENT IN EXCHANGE TO ACADEMY OF NATIONAL SCIENCES, 	voucher elsewhere	1
SENT IN EXCHANGE TO ACADEMY OF NATURAL SCIENCES, A	voucher elsewhere	1
SENT IN EXCHANGE TO ACADEMY OF NATURAL SCIENCES, P	voucher elsewhere	1
SENT IN EXCHANGE TO ASHBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO BERLIN MUSEUM, DEC 1968	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUS., APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM , APRIL 19, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM , APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM, APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM, APRIL 19, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM, APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM, APRIL 1928.	voucher elsewhere	1
SENT IN EXCHANGE TO BISHOP MUSEUM-APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO BOCAGE MUS.- LISBON, PORTUGAL.	voucher elsewhere	1
SENT IN EXCHANGE TO BRISTISH MUSEUM, 21 AUG 1975	voucher elsewhere	1
SENT IN EXCHANGE TO BROOKLYN MUS., AUG, 1927	voucher elsewhere	1
SENT IN EXCHANGE TO BROOKLYN MUSEUM AUG. 19/1927	voucher elsewhere	1
SENT IN EXCHANGE TO BROOKLYN MUSEUM, 19 AUG 1927	voucher elsewhere	1
SENT IN EXCHANGE TO BROOKLYN MUSEUM, AUG. 18/1927	voucher elsewhere	1
SENT IN EXCHANGE TO BROOKLYN MUSEUM, AUGUST 19,192	voucher elsewhere	1
SENT IN EXCHANGE TO CARNAGIE MUS. 1 APR 1975	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUS. 1 DEC 1975	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUS., APRIL 1975	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUS., MARCH 1929	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUSEUM, 29 APRIL 1977	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUSEUM, APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO CARNEGIE MUSEUM, APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO CLEVELAND MUSEUM, JUN 1927	voucher elsewhere	1
SENT IN EXCHANGE TO COLONEL MEINERTZHAGEN, MAY 192	voucher elsewhere	1
SENT IN EXCHANGE TO COLONEL MEINERTZHAGIN, DECEMBE	voucher elsewhere	1
SENT IN EXCHANGE TO CORNELL UNIVERSITY	voucher elsewhere	1
SENT IN EXCHANGE TO D.[P ?]. DICKEY, AUG 29, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO DR. A. JACOBI, STEATLICKE MUSE	voucher elsewhere	1
SENT IN EXCHANGE TO DR. E. STRESEMANN OCT 26, 1932	voucher elsewhere	1
SENT IN EXCHANGE TO DR. JOSEPH GRINNELL, UNIV. OF 	voucher elsewhere	1
SENT IN EXCHANGE TO DR. JOSEPH GRINNELL, UNIVERSIT	voucher elsewhere	1
SENT IN EXCHANGE TO DR. KURODA-JAPAN, APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO DR. STOLTZMAN, WARSAW MUS., AP	voucher elsewhere	1
SENT IN EXCHANGE TO DR. STOLTZMANN, WARSAW MUS., A	voucher elsewhere	1
SENT IN EXCHANGE TO DR. STRESEMANN-BERLIN MUSEUM, 	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIODER, JAN.1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIOLEN, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIOLER JAN. 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIOLER, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIÖLER, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHÏOLER, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIÖLER, JAN. 1927	voucher elsewhere	1
SENT IN EXCHANGE TO E. LEHN SCHIOLER, JANUARY 1927	voucher elsewhere	1
SENT IN EXCHANGE TO EDWAIN ASHBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASGBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASHBY	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASHBY, AUSTRALI	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASHBY, AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO EDWIN ASHBY,AUSTRALIA	voucher elsewhere	1
SENT IN EXCHANGE TO FIELD MUSEUM, DECEMBER 5, 1927	voucher elsewhere	1
SENT IN EXCHANGE TO GENEVA MUSEUM, 3 SEP 1975	voucher elsewhere	1
SENT IN EXCHANGE TO H. HOVEL HAIFA, ISRAEL, 5 JUNE	voucher elsewhere	1
SENT IN EXCHANGE TO H. HOVEL, HAIFA, ISRAEL - 5 JU	voucher elsewhere	1
SENT IN EXCHANGE TO H. HOVEL, HAIFA, ISRAEL, 5 JUN	voucher elsewhere	1
SENT IN EXCHANGE TO H. HOVEL, HAIFA, ISRAEL; 5 JUN	voucher elsewhere	1
SENT IN EXCHANGE TO HOYES LLOYD, APRIL 1926	voucher elsewhere	1
SENT IN EXCHANGE TO J. BERLIOZ, 26 OCT 1932	voucher elsewhere	1
SENT IN EXCHANGE TO J. BERLIOZ, OCT 1932	voucher elsewhere	1
SENT IN EXCHANGE TO J. BERLIOZ, OCT 26, 1932	voucher elsewhere	1
SENT IN EXCHANGE TO L.A. FUERTES - JAN. 30, 1936	voucher elsewhere	1
SENT IN EXCHANGE TO L.A. FUERTES-JAN 30, 1926	voucher elsewhere	1
SENT IN EXCHANGE TO L.A. FUESTES-JAN 30, 1926	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z. , JUNE 11, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z. JUNE 11, 1926	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z. JUNE 11, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z. JUNE 11/29	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z., 27 SEP 1928	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z., DEC 1928	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z., JUNE 11, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z., JUNE 11,1929	voucher elsewhere	1
SENT IN EXCHANGE TO M.C.Z., SEPT 1953	voucher elsewhere	1
SENT IN EXCHANGE TO MR. D.R. DICKEY, AUG 29, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO MR. HOCHISUCA, FEB 21, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO MUSEO NACIONAL DE HISTORIA NAT	voucher elsewhere	1
SENT IN EXCHANGE TO MUSEO NACIONAL DE HISTORIE NAT	voucher elsewhere	1
SENT IN EXCHANGE TO NAT. MUS., NEW ZEALAND 6 FEB 1	voucher elsewhere	1
SENT IN EXCHANGE TO NAT. MUS., NEW ZEALAND, 6 FEB 	voucher elsewhere	1
SENT IN EXCHANGE TO NATIONAL MUSEUM OF RHODESIA, 2	voucher elsewhere	1
SENT IN EXCHANGE TO OCCIDENTAL COLL., CALIF., OCT 	voucher elsewhere	1
SENT IN EXCHANGE TO OCCIDENTAL COLLAG, CALIF., OCT	voucher elsewhere	1
SENT IN EXCHANGE TO OCCIDENTAL COLLEGE, CALIF., OC	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUS. JUNE 6, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUS., JUNE 6, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUS., JUNE6, 1929	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUSEUM JUNE 13, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUSEUM, 13 JUN 1928	voucher elsewhere	1
SENT IN EXCHANGE TO PARIS MUSEUM, JUNE 13,1928	voucher elsewhere	1
SENT IN EXCHANGE TO PHILA.ACAD.SCIENCES, FEB 1938	voucher elsewhere	1
SENT IN EXCHANGE TO ROYAL SCOTISH MUSEUM	voucher elsewhere	1
SENT IN EXCHANGE TO ROYAL SCOTTISH  MUSEUM, APRIL 	voucher elsewhere	1
SENT IN EXCHANGE TO ROYAL SCOTTISH MUSEUM, APRIL 1	voucher elsewhere	1
SENT IN EXCHANGE TO RUTGERS UNIV.-22 APRIL 1975	voucher elsewhere	1
SENT IN EXCHANGE TO RUTGERS UNIVERSITY, 22 APR 197	voucher elsewhere	1
SENT IN EXCHANGE TO SENCKENBERG MUS., DEC 1926	voucher elsewhere	1
SENT IN EXCHANGE TO SENCKENBERG MUSEUM DEC. 1926	voucher elsewhere	1
SENT IN EXCHANGE TO SENCKENBERG MUSEUM, DEC 1926	voucher elsewhere	1
SENT IN EXCHANGE TO SENCKENBERG MUSEUM-DEC 1926	voucher elsewhere	1
SENT IN EXCHANGE TO SENEKENBERG MUSEUM, DEC 1936	voucher elsewhere	1
SENT IN EXCHANGE TO TAHITI MUS., MAY 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TAHITI MUSEUM, MAY 1928	voucher elsewhere	1
SENT IN EXCHANGE TO THE ACAD. OF NATL. SCIENCES, P	voucher elsewhere	1
SENT IN EXCHANGE TO THE ACADEMY OF NATIONAL SCIENC	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM - 23 SEP	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM - SEPT 2	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM- 23 SEPT	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM -23 SEPT	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM 23 SEPT.	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM, 23 SEP 	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM, 23 SEPT	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM, SEPT 19	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM. SEPT 23	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM-23 SEPT 	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM-23 SEPT.	voucher elsewhere	1
SENT IN EXCHANGE TO THE AUSTRALIAN MUSEUM-SEPT 197	voucher elsewhere	1
SENT IN EXCHANGE TO THE BISHOP MUSEUM, APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO THE BISHOP MUSEUM, APRIL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO THE BRITISH MUSEUM, APRIL 1959	voucher elsewhere	1
SENT IN EXCHANGE TO THE BRITISH MUSEUM, NOV 8, 196	voucher elsewhere	1
SENT IN EXCHANGE TO THE CARNEGIE MUSEUM, APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO THE M.L.Z. JUNE 11, 1926	voucher elsewhere	1
SENT IN EXCHANGE TO THE MUSEUM ALEXANDER KOENIG, B	voucher elsewhere	1
SENT IN EXCHANGE TO THE PARIS MUSEUM, 2 APR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO THE PEABODY MUSEUM OF NATURAL 	voucher elsewhere	1
SENT IN EXCHANGE TO THE U.S. NATIONAL MUSEUM, NOV 	voucher elsewhere	1
SENT IN EXCHANGE TO THE U.S. NATIONAL MUSEUM, NOVE	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUS. 9 JUL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUS. JULY 9, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUS., 9 JUL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUS., JULY 9, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUSE., JULY 9, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUSEUM JULY 9, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUSEUM, 9 JUL 1928	voucher elsewhere	1
SENT IN EXCHANGE TO TRING MUSEUM, JULY 9, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NAT. MUS. MAR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NAT. MUS., MAR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NAT. MUS., MARCH 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NAT. MUSEUM, MARCH, 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUS. 1925	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUS., JUN 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUS., MAY 1953	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, 1 JUN 19	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, MAR 1928	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, MARCH 19	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, MAY 1953	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, MAY, 195	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, OCT 1927	voucher elsewhere	1
SENT IN EXCHANGE TO U.S. NATIONAL MUSEUM, OCTOBER 	voucher elsewhere	1
SENT IN EXCHANGE TO U.S.N.M. 7 DEC 1970	voucher elsewhere	1
SENT IN EXCHANGE UNIV. FLORIDA, PROF. PIERCE BRODK	voucher elsewhere	1
SENT IN EXCHANGE UNIV. OF FLORIDA, PROF PIERCE BRO	voucher elsewhere	1
SENT IN EXCHANGE WITH E. LEHN SCHIÖLER, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE WITH E. LEHN-SCHIÖLER, JAN 1927	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUS. NOV 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUS. NOV. 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUS., NOV 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUS., NOV. 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUSEUM, NOV 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH LEIDEN MUSEUM, NOV. 1934	voucher elsewhere	1
SENT IN EXCHANGE WITH S.G. JEWETT, OCT 28, 1926	voucher elsewhere	1
SENT IN EXCHANGE WITH STANLEY (G. ?) JEWETT-OCT 28	voucher elsewhere	1
SENT IN EXCHANGE ZOOLOBISCHE MUSEUM, AMSTERDAM, MA	voucher elsewhere	1
SENT IN EXCHANGE ZOOLOGISCHES MUSEUM , AMSTERDAM, 	voucher elsewhere	1
SENT IN EXCHANGE ZOOLOGISHES MUSEUM, AMSTERDAM, MA	voucher elsewhere	1
SENT IN EXCHANGE-MUS. OF COMPARATIVE ZOOLOGY, JULY	voucher elsewhere	1
SENT IN EXHCANGE ZOOLOGISCHES MUSEUM, AMSTERDAM, M	voucher elsewhere	1
SENT INEXCH. TO PARIS MUS., JUNE 6, 1929	voucher elsewhere	1
SENT ON OPEN EXCHANGE TO MYRON CHARLES BAKER, COLO	voucher elsewhere	1
SENT TO  BARRO COLORADO, 1926	voucher elsewhere	1
SENT TO ACADEMY NAT'L SCIENCES, SEPT 21, 1939 IN E	voucher elsewhere	1
SENT TO AUSTRALIAN MUS., AUG 1982	voucher elsewhere	1
SENT TO AUSTRALIAN MUSEUM 	voucher elsewhere	1
SENT TO AUSTRALIAN MUSEUM, AUG 1982	voucher elsewhere	1
SENT TO AUSTRALIAN MUSEUM, AUG. 1982	voucher elsewhere	1
SENT TO BAROO COLORADO 1926	voucher elsewhere	1
SENT TO BARRO COLORADO	voucher elsewhere	1
SENT TO BARRO COLORADO 1916	voucher elsewhere	1
SENT TO BARRO COLORADO 192[ILLEG]	voucher elsewhere	1
SENT TO BARRO COLORADO 1926	voucher elsewhere	1
SENT TO BARRO COLORADO 1926 - RETURNED AUGUST 2002	voucher elsewhere	1
SENT TO BARRO COLORADO 1926 - RETURNED JULY 2002	voucher elsewhere	1
SENT TO BARRO COLORADO 1926; RETURNED AUGUST 2002	voucher elsewhere	1
SENT TO BARRO COLORADO 1926; RETURNED JULY 2002	voucher elsewhere	1
SENT TO BARRO COLORADO 1926; RETURNED, JULY 2002; 	voucher elsewhere	1
SENT TO BARRO COLORADO, 192[ILLEG]	voucher elsewhere	1
SENT TO BARRO COLORADO, 1926	voucher elsewhere	1
SENT TO BARRO COLORADO, 1926 - RETURNED AUGUST 200	voucher elsewhere	1
SENT TO BARRO COLORADO, 1926 - RETURNED JULY 2002	voucher elsewhere	1
SENT TO BARRO COLORADO, 1926; RETURNED AUGUST 2002	voucher elsewhere	1
SENT TO BARRO COLORADO, 1926; RETURNED JULY 2002	voucher elsewhere	1
SENT TO BARRO, COLORADO 1926	voucher elsewhere	1
SENT TO BARRO, COLORADO 1926; RETURNED JULY 2002	voucher elsewhere	1
SENT TO BARRO, COLORADO, 1926	voucher elsewhere	1
SENT TO BERLIN MUSEUM, APRIL 21, 1955	voucher elsewhere	1
SENT TO BERLIN MUSEUM, JAN 1956	voucher elsewhere	1
SENT TO BERLIN ZOOL. MUS., JAN 8, 1932	voucher elsewhere	1
SENT TO BISHOP MUS, FEB 28, 1963	voucher elsewhere	1
SENT TO BISHOP MUS., FEB 28, 1963	voucher elsewhere	1
SENT TO BISHOP MUSEUM, APR 1928	voucher elsewhere	1
SENT TO BRITISH MUSEUM IN EXCHANGE, NOV 25, 1938	voucher elsewhere	1
SENT TO BRITISH MUSEUM IN EXCHANGE; NOV 25, 1938	voucher elsewhere	1
SENT TO BROOKLYN MUSEUM	voucher elsewhere	1
SENT TO BROOKLYN MUSEUM IN EXCHANGE AUG. 19, 1927	voucher elsewhere	1
SENT TO BROOKLYN MUSEUM IN EXCHANGE, 19 AUG 1927	voucher elsewhere	1
SENT TO BROOKLYN MUSEUM IN EXCHANGE, AUG. 19, 1927	voucher elsewhere	1
SENT TO COLO. MUS. OF NAT. HIST., DENVER, COLO., N	voucher elsewhere	1
SENT TO COLONEL MEINERTZHAGEN AS A GIFT FROM L.C.S	voucher elsewhere	1
SENT TO COLONEL MEINERTZHAGEN AS A GIFT FROM LC.S.	voucher elsewhere	1
SENT TO DR. CHAPMAN AT BARRO COLORADO ISLAND FOR U	voucher elsewhere	1
SENT TO FIELD MUSEUM OF N.H., NOVE 5, 1938	voucher elsewhere	1
SENT TO FIELD MUSEUM, CHICAGO, ON EXCHANGE - 4 MAR	voucher elsewhere	1
SENT TO FIELD MUSUEM OF NATURAL HISTORY IN EXCHANG	voucher elsewhere	1
SENT TO HAYES BLOYD IN EXCHANGE , APRIL 1926	voucher elsewhere	1
SENT TO HAYES LLOYD IN EXCHANGE  APRIL 1926	voucher elsewhere	1
SENT TO HAYES LLOYD IN EXCHANGE APRIL 1926	voucher elsewhere	1
SENT TO HOYES LLOYD IN EXCHANGE, APR 1926	voucher elsewhere	1
SENT TO LORD WILLIAM PERCY LONDON, SEPT 1924	voucher elsewhere	1
SENT TO LORD WILLIAM PERCY, LONDON, SEPT 1924	voucher elsewhere	1
SENT TO LOS ANGELES COUNTY MUSEUM 	voucher elsewhere	1
SENT TO LSU MUS. OF ZOO ON EXCHANGE, MAY 1934	voucher elsewhere	1
SENT TO LSU MUS. OF ZOO, ON EXCHANGE, MAY 1984	voucher elsewhere	1
SENT TO LSU MUS. OF ZOO. IN EXCHANGE, MAY 1984	voucher elsewhere	1
SENT TO LSU MUS. OF ZOO. ON EXCHANGE, MAY 1984	voucher elsewhere	1
SENT TO LSU MUS. OF ZOO., ON EXCHANGE, MAY 1984	voucher elsewhere	1
SENT TO LSU MUS. OF ZOOL. ON EXCHANGE, MAY 1984	voucher elsewhere	1
SENT TO M.C. G (GIFT - S.F. TYLER)	voucher elsewhere	1
SENT TO MUSEUM OF COMPARATIVE ZOOLOGY. EXCHANGE, 2	voucher elsewhere	1
SENT TO N.Y. ZOOL. PARK; DIED MAY 1, 1927	voucher elsewhere	1
SENT TO OUTRAM M. BANGS - DEC 15, 1924	voucher elsewhere	1
SENT TO PARIS MUS., JUNE 6, 1929	voucher elsewhere	1
SENT TO PARIS MUSEUM IN EXCHANGE JUNE 13,1928	voucher elsewhere	1
SENT TO PROF SARASUR BASK	voucher elsewhere	1
SENT TO PROF. SARASIN, BASLE	voucher elsewhere	1
SENT TO PROF. SARASIN, BASLE-OCT. 1932	voucher elsewhere	1
SENT TO PROF. SARASIN-BASLE	voucher elsewhere	1
SENT TO PROF. VAN OORT	voucher elsewhere	1
SENT TO PROF. VAN OORT-	voucher elsewhere	1
SENT TO PROF. VAN OORT, LEIDEN	voucher elsewhere	1
SENT TO PROF. VAN OORT, LEIDEN MUS.-OCT 1932	voucher elsewhere	1
SENT TO PROF. VAN OORT-LEIDEN	voucher elsewhere	1
SENT TO PROF. VAN OORT-OCT 1932	voucher elsewhere	1
SENT TO PROF. VAN ORT, LEIDEN	voucher elsewhere	1
SENT TO PROF. VAN ORT, LEIDEN, OCT 1932	voucher elsewhere	1
SENT TO QUEENSLAND MUSEUM	voucher elsewhere	1
SENT TO R.M. STRONG, 24 SEP 1903	voucher elsewhere	1
SENT TO R.M. STRONG, CHICAGO SEPT 24,'03	voucher elsewhere	1
SENT TO R.M. STRONG, CHICAGO, 24 SEP 1903	voucher elsewhere	1
